"BehaviorSpace results (NetLogo 6.1.1)"
"YBC_Continuous_Breeding_20210422_agerepro.nlogo"
"single_run_continuous_breeding"
"04/22/2021 10:43:12:247 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","within-group.contact","infection-length","group-size","rnot","age-repro","virulence","immunity-barrier","clan-number","between-group.contact","survival","fertility","frequency_transmission","fission","[step]","abundance","sealed","open","protected","nonprot","locked","count hyenas with [disease = ""infected""]","count hyenas with [disease = ""infected"" AND age > age-repro]","count hyenas with [disease = ""infected"" AND age <= age-repro]","count hyenas with [disease = ""recovered"" AND age > age-repro]","count hyenas with [disease = ""recovered"" AND age <= age-repro]","count hyenas with [disease = ""susceptible"" AND age > age-repro]","count hyenas with [disease = ""susceptible"" AND age <= age-repro]"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","384","1057","0","0","0","0","0.05951890985339134","0","0","0","189","0","655","213"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","401","1038","14","0","6.388239538239538","0","0.5846254723000583","51","1","50","754","114","5","114"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","385","1055","0","0","0","0","0.05951890985339134","0","0","0","189","0","656","210"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","402","1032","15","0","6.813039282698726","0","0.5847724126400888","50","1","49","753","115","4","110"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","386","1062","0","0","0","0","0.05951890985339134","0","0","0","189","0","653","220"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","387","1061","0","0","0","0","0.05951890985339134","0","0","0","189","0","658","214"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","403","1035","15","0","6.8947871572871575","0","0.5793323503568623","48","2","46","754","115","3","115"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","388","1060","0","0","0","0","0.05951890985339134","0","0","0","188","0","661","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","404","1032","15","0","6.899117222646635","0","0.5786810085140152","47","2","45","753","115","3","114"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","389","1062","0","0","0","0","0.05951890985339134","0","0","0","187","0","660","215"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","405","1036","15","0","6.955513114336643","0","0.5748778596118248","47","2","45","755","115","3","116"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","390","1066","0","0","0","0","0.05951890985339134","0","0","0","187","0","659","220"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","406","1035","15","0","6.8106251591545695","0","0.5842835133638169","47","2","45","760","113","3","112"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","391","1066","0","0","0","0","0.05951890985339134","0","0","0","187","0","660","219"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","407","1035","15","0","6.917984466513879","0","0.5777532697899959","45","2","43","761","116","3","110"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","392","1062","0","0","0","0","0.05951890985339134","0","0","0","187","0","660","215"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","408","1037","15","0","6.842155187433825","0","0.5823732054904114","47","3","44","760","118","2","110"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","393","1063","0","0","0","0","0.05951890985339134","0","0","0","187","0","660","216"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","409","1032","16","0","6.875809033587672","0","0.6066602607439212","40","2","38","758","121","2","111"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","394","1062","0","0","0","0","0.05951890985339134","0","0","0","187","0","662","213"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","410","1032","16","0","6.44636323428893","0","0.6350185641534368","40","1","39","757","125","2","108"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","395","1065","0","0","0","0","0.05951890985339134","0","0","0","187","0","665","213"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","411","1034","15","0","5.826094145792288","0","0.65392829455741","43","1","42","757","126","4","104"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","396","1066","0","0","0","0","0.05951890985339134","0","0","0","187","0","668","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","412","1034","16","0","6.075144132613172","0","0.6611740101215148","36","0","36","759","128","4","107"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","397","1066","0","0","0","0","0.05951890985339134","0","0","0","187","0","666","213"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","413","1037","16","0","6.114662496086645","0","0.6591569696271794","36","0","36","758","131","4","108"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","398","1064","0","0","0","0","0.05951890985339134","0","0","0","186","0","665","213"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","414","1036","16","0","6.233292769322181","0","0.6516165125190625","33","0","33","759","130","4","110"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","399","1067","0","0","0","0","0.05951890985339134","0","0","0","186","0","664","217"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","415","1032","16","0","6.021054452942997","0","0.664410128723504","33","0","33","757","131","4","107"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","400","1065","0","0","0","0","0.05951890985339134","0","0","0","185","0","666","214"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","416","1035","16","0","6.2351672020789675","0","0.6518276829152837","35","0","35","755","133","4","108"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","401","1065","0","0","0","0","0.05951890985339134","0","0","0","185","0","665","215"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","417","1035","16","0","6.490022477522477","0","0.6351128253370504","31","0","31","759","130","4","111"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","402","1063","0","0","0","0","0.05951890985339134","0","0","0","185","0","666","212"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","418","1043","16","0","6.663977396872133","0","0.6231959642790572","37","1","36","759","130","3","114"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","403","1065","0","0","0","0","0.05951890985339134","0","0","0","185","0","669","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","419","1043","16","0","6.70653896756838","0","0.6197910622944174","37","1","36","760","127","3","116"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","404","1061","0","0","0","0","0.05951890985339134","0","0","0","184","0","667","210"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","420","1040","17","0","6.959794591373538","0","0.6270586159365223","39","0","39","760","124","3","114"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","405","1060","0","0","0","0","0.05951890985339134","0","0","0","184","0","667","209"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","421","1044","17","0","6.961042831437567","0","0.6274126932058207","40","0","40","759","123","3","119"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","406","1062","0","0","0","0","0.05951890985339134","0","0","0","184","0","667","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","422","1047","17","0","7.068760277390307","0","0.6210972009303242","38","0","38","762","122","3","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","407","1063","0","0","0","0","0.05951890985339134","0","0","0","184","0","668","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","423","1048","17","0","7.144269627860959","0","0.6162839748864332","34","0","34","760","125","3","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","408","1063","0","0","0","0","0.05951890985339134","0","0","0","184","0","669","210"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","424","1049","17","0","7.0578495335074285","0","0.6210843789046474","37","0","37","760","124","3","125"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","409","1062","0","0","0","0","0.05951890985339134","0","0","0","184","0","673","205"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","425","1055","17","0","7.486417164706639","0","0.5961568949528241","32","0","32","763","123","3","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","410","1066","0","0","0","0","0.05951890985339134","0","0","0","184","0","677","205"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","426","1053","17","0","7.3464006925307235","0","0.6029268354365942","31","0","31","761","126","3","132"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","411","1071","0","0","0","0","0.05951890985339134","0","0","0","184","0","675","212"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","427","1052","17","0","7.122127906493232","0","0.616517584055492","32","0","32","761","128","3","128"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","412","1074","0","0","0","0","0.05951890985339134","0","0","0","183","0","674","217"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","428","1049","17","0","6.7622834423918015","0","0.6384843612743347","34","0","34","760","130","3","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","413","1072","0","0","0","0","0.05951890985339134","0","0","0","183","0","672","217"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","429","1046","17","0","6.796826294620412","0","0.637744592156113","29","0","29","758","133","3","123"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","414","1071","0","0","0","0","0.05951890985339134","0","0","0","183","0","670","218"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","415","1070","0","0","0","0","0.05951890985339134","0","0","0","183","0","669","218"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","430","1048","17","0","7.048748379243737","0","0.6228821301713163","26","0","26","761","132","3","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","416","1067","0","0","0","0","0.05951890985339134","0","0","0","183","0","668","216"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","431","1051","17","0","7.152746827475929","0","0.6158903119232582","26","0","26","763","132","3","127"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","432","1048","17","0","7.045332458219455","0","0.6217975208061061","28","0","28","763","130","3","124"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","417","1066","0","0","0","0","0.05951890985339134","0","0","0","183","0","667","216"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","418","1066","0","0","0","0","0.05951890985339134","0","0","0","183","0","669","214"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","433","1043","16","0","6.259291375119548","0","0.6476566341054099","24","0","24","761","132","4","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","419","1063","0","0","0","0","0.05951890985339134","0","0","0","182","0","666","215"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","434","1042","16","0","6.221301179041117","0","0.6516472159415182","21","0","21","762","133","4","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","420","1063","0","0","0","0","0.05951890985339134","0","0","0","182","0","670","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","435","1047","16","0","6.693737076477014","0","0.6223693837165314","19","0","19","761","134","4","129"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","421","1062","0","0","0","0","0.05951890985339134","0","0","0","182","0","673","207"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","436","1042","15","0","6.288885203204089","0","0.6222322787008294","15","0","15","759","133","4","131"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","422","1061","0","0","0","0","0.05951890985339134","0","0","0","182","0","671","208"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","437","1041","15","0","6.442393975133912","0","0.6119892202377945","17","1","16","761","131","4","128"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","423","1060","0","0","0","0","0.05951890985339134","0","0","0","182","0","667","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","438","1041","14","0","5.910034667774606","0","0.6215681823187991","20","1","19","760","132","5","124"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","424","1061","0","0","0","0","0.05951890985339134","0","0","0","182","0","667","212"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","439","1038","15","0","6.377862849225078","0","0.616247022206248","21","0","21","764","127","5","121"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","425","1061","0","0","0","0","0.05951890985339134","0","0","0","181","0","667","213"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","440","1037","14","0","6.1206471160418525","0","0.6068285647260281","20","0","20","768","121","6","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","426","1060","0","0","0","0","0.05951890985339134","0","0","0","180","0","667","213"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","441","1041","14","0","6.25399930307051","0","0.5966306615468226","22","0","22","767","121","6","125"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","427","1058","0","0","0","0","0.05951890985339134","0","0","0","180","0","666","212"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","442","1039","14","0","6.152203146011195","0","0.6031733939668306","23","0","23","770","120","6","120"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","428","1060","0","0","0","0","0.05951890985339134","0","0","0","180","0","669","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","443","1035","14","0","6.148269068392906","0","0.6039217375409944","23","0","23","774","115","6","117"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","429","1056","0","0","0","0","0.05951890985339134","0","0","0","180","0","670","206"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","444","1037","14","0","6.199677893485943","0","0.6003031317182179","25","0","25","774","115","6","117"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","430","1055","0","0","0","0","0.05951890985339134","0","0","0","180","0","673","202"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","445","1034","14","0","6.090141231317703","0","0.6078687071714654","23","0","23","773","116","6","116"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","431","1056","0","0","0","0","0.05951890985339134","0","0","0","180","0","675","201"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","446","1039","14","0","6.052364972488812","0","0.6111074096201896","26","0","26","776","113","6","118"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","432","1056","0","0","0","0","0.05951890985339134","0","0","0","180","0","678","198"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","447","1035","13","0","5.4370767519374334","0","0.6287715890525197","25","1","24","774","113","7","116"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","433","1056","0","0","0","0","0.05951890985339134","0","0","0","179","0","678","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","448","1037","13","0","5.427985842846524","0","0.6308296727850766","22","2","20","774","115","6","120"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","434","1060","0","0","0","0","0.05951890985339134","0","0","0","178","0","678","204"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","449","1043","13","0","5.693956473523038","0","0.6105287076355416","20","1","19","774","116","6","127"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","435","1059","0","0","0","0","0.05951890985339134","0","0","0","178","0","685","196"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","450","1039","13","0","5.69677032633689","0","0.608750644715281","19","1","18","771","118","6","125"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","436","1065","0","0","0","0","0.05951890985339134","0","0","0","178","0","689","198"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","451","1036","13","0","5.7213735009400635","0","0.6067213187519397","16","1","15","772","118","6","124"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","437","1064","0","0","0","0","0.05951890985339134","0","0","0","177","0","688","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","452","1038","13","0","5.729268237782169","0","0.605957929305367","15","1","14","776","115","6","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","438","1060","0","0","0","0","0.05951890985339134","0","0","0","176","0","691","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","453","1039","13","0","5.976490460004393","0","0.586882113023152","14","1","13","778","112","6","129"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","439","1060","0","0","0","0","0.05951890985339134","0","0","0","175","0","691","194"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","454","1050","13","0","6.5931767922479985","0","0.5379773323673194","13","1","12","777","113","6","141"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","440","1057","0","0","0","0","0.05951890985339134","0","0","0","174","0","689","194"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","455","1049","13","0","6.553993753064963","0","0.5372295061001814","13","1","12","775","115","6","140"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","441","1053","0","0","0","0","0.05951890985339134","0","0","0","174","0","688","191"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","456","1045","14","0","6.9472390097003105","0","0.5421421783142765","10","0","10","775","115","6","139"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","442","1053","0","0","0","0","0.05951890985339134","0","0","0","173","0","689","191"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","457","1043","13","0","6.015039638723849","0","0.579007887660802","10","0","10","774","115","7","137"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","443","1055","0","0","0","0","0.05951890985339134","0","0","0","173","0","690","192"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","458","1046","13","0","6.069404718088928","0","0.5776617822747595","12","0","12","772","113","8","141"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","444","1055","0","0","0","0","0.05951890985339134","0","0","0","173","0","689","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","459","1046","13","0","5.931525930210141","0","0.588164296312663","16","0","16","772","113","8","137"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","445","1057","0","0","0","0","0.05951890985339134","0","0","0","173","0","688","196"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","460","1042","13","0","5.8600973587815695","0","0.5944666875023917","13","0","13","771","114","8","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","446","1057","0","0","0","0","0.05951890985339134","0","0","0","173","0","688","196"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","461","1039","13","0","5.845811644495856","0","0.5960503879235797","13","0","13","768","114","8","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","447","1056","0","0","0","0","0.05951890985339134","0","0","0","173","0","688","195"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","462","1039","13","0","5.80020724889146","0","0.5996802414640092","15","0","15","765","113","8","138"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","448","1054","0","0","0","0","0.05951890985339134","0","0","0","173","0","686","195"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","463","1037","13","0","5.826450742240216","0","0.5979407307095225","18","0","18","761","113","8","137"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","449","1052","0","0","0","0","0.05951890985339134","0","0","0","173","0","682","197"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","464","1036","13","0","6.183959899749374","0","0.5703062177661653","16","0","16","761","111","8","140"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","450","1052","0","0","0","0","0.05951890985339134","0","0","0","173","0","683","196"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","465","1043","13","0","7.245321637426899","0","0.48653727541071273","16","1","15","762","107","7","151"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","451","1056","0","0","0","0","0.05951890985339134","0","0","0","173","0","690","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","466","1049","13","0","7.076168468913117","0","0.4931052928075073","19","1","18","768","101","7","154"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","452","1057","0","0","0","0","0.05951890985339134","0","0","0","172","0","695","190"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","467","1045","14","0","7.440722070327334","0","0.5037416587485838","17","0","17","766","101","7","154"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","453","1058","0","0","0","0","0.05951890985339134","0","0","0","172","0","692","194"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","468","1046","14","0","7.202626832232094","0","0.5215082018940349","20","0","20","767","99","7","153"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","454","1061","0","0","0","0","0.05951890985339134","0","0","0","172","0","691","198"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","469","1047","14","0","7.20550166637628","0","0.5225718953941254","18","0","18","765","101","7","156"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","455","1062","0","0","0","0","0.05951890985339134","0","0","0","172","0","691","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","470","1042","14","0","7.261345822220436","0","0.5186590052266922","15","0","15","765","99","7","156"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","456","1060","0","0","0","0","0.05951890985339134","0","0","0","171","0","690","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","471","1038","14","0","7.2106181185515545","0","0.5220029204767955","16","0","16","765","97","7","153"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","457","1057","0","0","0","0","0.05951890985339134","0","0","0","171","0","689","197"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","472","1041","14","0","7.459013840476688","0","0.5044992200000077","13","0","13","764","99","7","158"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","458","1060","0","0","0","0","0.05951890985339134","0","0","0","171","0","689","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","473","1046","14","0","7.492347173810021","0","0.5008680032992847","13","0","13","762","100","7","164"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","459","1068","0","0","0","0","0.05951890985339134","0","0","0","171","0","688","209"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","474","1047","14","0","7.6113947928576415","0","0.49210522931726025","12","0","12","761","101","7","166"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","460","1068","0","0","0","0","0.05951890985339134","0","0","0","170","0","689","209"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","475","1046","14","0","7.615299943434618","0","0.4912003775630458","13","0","13","760","102","7","164"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","461","1066","0","0","0","0","0.05951890985339134","0","0","0","170","0","687","209"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","476","1046","13","0","7.363553160805482","0","0.4713574782121202","10","0","10","765","97","8","166"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","462","1064","0","0","0","0","0.05951890985339134","0","0","0","170","0","688","206"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","477","1047","13","0","7.293856191108514","0","0.4751924067002774","8","0","8","765","98","8","168"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","463","1065","0","0","0","0","0.05951890985339134","0","0","0","170","0","688","207"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","478","1054","13","0","7.5032676130199345","0","0.4593788302831033","7","0","7","766","97","8","176"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","464","1068","0","0","0","0","0.05951890985339134","0","0","0","170","0","688","210"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","479","1051","13","0","7.489089634136074","0","0.45925301508823313","8","0","8","762","96","8","177"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","465","1067","0","0","0","0","0.05951890985339134","0","0","0","170","0","690","207"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","480","1050","13","0","7.462227607274047","0","0.46130964675493746","9","0","9","761","97","8","175"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","466","1066","0","0","0","0","0.05951890985339134","0","0","0","169","0","689","208"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","481","1047","13","0","7.422600567647006","0","0.4645160830083024","7","0","7","761","97","8","174"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","467","1063","0","0","0","0","0.05951890985339134","0","0","0","169","0","688","206"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","482","1050","12","0","7.3153388750911965","0","0.4290981006597588","9","0","9","761","97","10","173"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","468","1062","0","0","0","0","0.05951890985339134","0","0","0","168","0","693","201"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","483","1049","12","0","7.487416797169118","0","0.4118067752908867","6","0","6","762","93","10","178"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","469","1064","0","0","0","0","0.05951890985339134","0","0","0","168","0","695","201"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","484","1055","12","0","7.601930353787938","0","0.4008230351252457","7","0","7","760","93","10","185"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","470","1063","0","0","0","0","0.05951890985339134","0","0","0","168","0","696","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","485","1052","12","0","7.445364697222283","0","0.4129548614919136","9","0","9","758","93","10","182"
