"BehaviorSpace results (NetLogo 6.1.1)"
"YBC_Continuous_Breeding_20210413.nlogo"
"single_run_continuous_breeding"
"04/22/2021 10:19:59:008 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","within-group.contact","infection-length","group-size","rnot","age-repro","virulence","immunity-barrier","clan-number","between-group.contact","survival","fertility","frequency_transmission","fission","[step]","abundance","sealed","open","protected","nonprot","locked","count hyenas with [disease = ""infected""]","count hyenas with [disease = ""infected"" AND age > age-repro]","count hyenas with [disease = ""infected"" AND age <= age-repro]","count hyenas with [disease = ""recovered"" AND age > age-repro]","count hyenas with [disease = ""recovered"" AND age <= age-repro]","count hyenas with [disease = ""susceptible"" AND age > age-repro]","count hyenas with [disease = ""susceptible"" AND age <= age-repro]"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","297","1047","0","0","0","0","0","40","1","39","754","132","0","121"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","253","1075","0","0","0","0","0.05335892479536915","0","0","0","265","0","577","233"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","298","1048","0","0","0","0","0","39","1","38","758","126","0","125"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","254","1075","0","0","0","0","0.05335892479536915","0","0","0","265","0","582","228"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","299","1046","0","0","0","0","0","37","1","36","761","123","0","125"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","255","1073","0","0","0","0","0.05335892479536915","0","0","0","264","0","586","223"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","300","1053","0","0","0","0","0","35","1","34","762","124","0","132"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","256","1073","0","0","0","0","0.05335892479536915","0","0","0","262","0","586","225"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","301","1056","0","0","0","0","0","37","2","35","760","125","0","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","257","1069","0","0","0","0","0.05335892479536915","0","0","0","261","0","583","225"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","302","1051","0","0","0","0","0","34","2","32","762","128","0","127"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","258","1067","0","0","0","0","0.05335892479536915","0","0","0","260","0","585","222"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","303","1053","0","0","0","0","0","35","2","33","764","127","1","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","259","1065","0","0","0","0","0.05335892479536915","0","0","0","260","0","592","213"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","304","1049","0","0","0","0","0","37","0","37","768","125","1","118"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","260","1068","0","0","0","0","0.05335892479536915","0","0","0","260","0","598","210"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","305","1052","0","0","0","0","0","42","1","41","767","124","0","119"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","261","1071","0","0","0","0","0.05335892479536915","0","0","0","260","0","598","213"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","306","1050","0","0","0","0","0","38","0","38","768","127","0","117"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","262","1073","0","0","0","0","0.05335892479536915","0","0","0","260","0","604","209"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","307","1053","0","0","0","0","0","41","1","40","768","127","0","117"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","263","1076","0","0","0","0","0.05335892479536915","0","0","0","260","0","604","212"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","308","1049","0","0","0","0","0","37","1","36","771","122","0","119"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","264","1073","0","0","0","0","0.05335892479536915","0","0","0","260","0","606","207"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","309","1053","0","0","0","0","0","35","1","34","771","122","0","125"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","265","1077","0","0","0","0","0.05335892479536915","0","0","0","259","0","609","209"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","310","1045","0","0","0","0","0","32","0","32","769","121","0","123"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","266","1077","0","0","0","0","0.05335892479536915","0","0","0","259","0","607","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","311","1046","0","0","0","0","0","34","0","34","769","121","0","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","267","1076","0","0","0","0","0.05335892479536915","0","0","0","259","0","606","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","312","1045","0","0","0","0","0","30","0","30","771","124","0","120"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","268","1073","0","0","0","0","0.05335892479536915","0","0","0","258","0","609","206"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","313","1044","0","0","0","0","0","31","0","31","772","122","0","119"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","269","1075","0","0","0","0","0.05335892479536915","0","0","0","258","0","609","208"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","314","1047","0","0","0","0","0","31","0","31","771","123","0","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","270","1072","0","0","0","0","0.05335892479536915","0","0","0","256","0","609","207"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","315","1053","0","0","0","0","0","31","0","31","771","124","1","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","271","1072","0","0","0","0","0.05335892479536915","0","0","0","256","0","616","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","316","1048","0","0","0","0","0","33","0","33","771","123","2","119"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","272","1073","0","0","0","0","0.05335892479536915","0","0","0","255","0","617","201"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","317","1056","0","0","0","0","0","34","0","34","773","122","2","125"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","318","1055","0","0","0","0","0","37","1","36","772","122","1","123"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","273","1073","0","0","0","0","0.05335892479536915","0","0","0","255","0","616","202"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","319","1052","0","0","0","0","0","35","2","33","771","122","2","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","274","1070","0","0","0","0","0.05335892479536915","0","0","0","254","0","616","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","320","1055","0","0","0","0","0","35","1","34","777","119","2","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","275","1069","0","0","0","0","0.05335892479536915","0","0","0","253","0","620","196"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","321","1051","0","0","0","0","0","36","1","35","777","120","3","115"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","276","1068","0","0","0","0","0.05335892479536915","0","0","0","252","0","623","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","322","1048","0","0","0","0","0","37","1","36","781","117","4","109"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","277","1068","0","0","0","0","0.05335892479536915","0","0","0","252","0","627","189"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","323","1042","0","0","0","0","0","37","1","36","781","115","5","104"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","278","1065","0","0","0","0","0.05335892479536915","0","0","0","252","0","625","188"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","324","1047","0","0","0","0","0","38","1","37","783","115","5","106"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","279","1066","0","0","0","0","0.05335892479536915","0","0","0","251","0","623","192"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","325","1047","0","0","0","0","0","34","2","32","783","116","4","110"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","280","1067","0","0","0","0","0.05335892479536915","0","0","0","250","0","623","194"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","326","1049","0","0","0","0","0","33","2","31","784","116","4","112"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","281","1068","0","0","0","0","0.05335892479536915","0","0","0","250","0","624","194"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","327","1045","0","0","0","0","0","31","2","29","785","117","4","108"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","282","1071","0","0","0","0","0.05335892479536915","0","0","0","250","0","625","196"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","328","1044","0","0","0","0","0","28","1","27","787","116","4","109"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","283","1069","0","0","0","0","0.05335892479536915","0","0","0","249","0","622","198"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","329","1048","0","0","0","0","0","30","3","27","788","114","3","113"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","284","1067","0","0","0","0","0.05335892479536915","0","0","0","249","0","622","196"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","330","1044","0","0","0","0","0","23","3","20","786","117","2","116"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","285","1067","0","0","0","0","0.05335892479536915","0","0","0","249","0","622","196"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","331","1046","0","0","0","0","0","27","3","24","786","116","2","115"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","286","1064","0","0","0","0","0.05335892479536915","0","0","0","249","0","622","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","332","1045","0","0","0","0","0","22","3","19","786","116","3","118"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","287","1063","0","0","0","0","0.05335892479536915","0","0","0","249","0","626","188"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","333","1043","0","0","0","0","0","21","3","18","787","115","3","117"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","288","1065","0","0","0","0","0.05335892479536915","0","0","0","248","0","629","188"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","334","1043","0","0","0","0","0","23","3","20","788","114","4","114"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","335","1044","0","0","0","0","0","22","2","20","788","115","4","115"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","289","1064","0","0","0","0","0.05335892479536915","0","0","0","247","0","629","188"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","336","1046","0","0","0","0","0","24","2","22","788","115","4","115"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","290","1062","0","0","0","0","0.05335892479536915","0","0","0","246","0","634","182"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","337","1046","0","0","0","0","0","23","2","21","788","117","5","113"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","291","1062","0","0","0","0","0.05335892479536915","0","0","0","246","0","634","182"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","338","1045","0","0","0","0","0","21","2","19","790","114","7","113"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","292","1061","0","0","0","0","0.05335892479536915","0","0","0","246","0","632","183"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","339","1045","0","0","0","0","0","24","1","23","793","112","7","109"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","293","1060","0","0","0","0","0.05335892479536915","0","0","0","246","0","635","179"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","340","1046","0","0","0","0","0","26","0","26","793","112","7","108"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","294","1061","0","0","0","0","0.05335892479536915","0","0","0","245","0","630","186"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","341","1044","0","0","0","0","0","25","0","25","792","113","7","107"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","295","1065","0","0","0","0","0.05335892479536915","0","0","0","245","0","630","190"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","342","1042","0","0","0","0","0","31","0","31","791","114","7","99"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","296","1065","0","0","0","0","0.05335892479536915","0","0","0","245","0","630","190"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","343","1040","0","0","0","0","0","33","0","33","792","113","7","95"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","297","1060","0","0","0","0","0.05335892479536915","0","0","0","243","0","634","183"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","344","1044","0","0","0","0","0","34","0","34","791","113","7","99"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","298","1067","0","0","0","0","0.05335892479536915","0","0","0","242","0","635","190"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","345","1042","0","0","0","0","0","35","0","35","791","114","7","95"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","299","1067","0","0","0","0","0.05335892479536915","0","0","0","242","0","635","190"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","346","1039","0","0","0","0","0","41","0","41","788","114","7","89"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","300","1062","0","0","0","0","0.05335892479536915","0","0","0","240","0","638","184"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","347","1040","0","0","0","0","0","41","1","40","789","113","6","91"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","301","1062","0","0","0","0","0.05335892479536915","0","0","0","240","0","637","185"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","348","1037","0","0","0","0","0","42","1","41","787","113","6","89"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","349","1035","0","0","0","0","0","40","1","39","789","113","7","86"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","302","1062","0","0","0","0","0.05335892479536915","0","0","0","240","0","637","185"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","350","1042","0","0","0","0","0","39","2","37","792","111","6","94"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","303","1064","0","0","0","0","0.05335892479536915","0","0","0","240","0","637","187"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","351","1032","0","0","0","0","0","34","2","32","787","115","6","90"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","304","1060","0","0","0","0","0.05335892479536915","0","0","0","240","0","634","186"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","352","1027","0","0","0","0","0","36","3","33","786","117","6","82"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","305","1058","0","0","0","0","0.05335892479536915","0","0","0","240","0","635","183"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","353","1030","0","0","0","0","0","32","1","31","786","120","6","86"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","306","1058","0","0","0","0","0.05335892479536915","0","0","0","239","0","637","182"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","354","1029","0","0","0","0","0","36","1","35","785","119","6","83"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","307","1060","0","0","0","0","0.05335892479536915","0","0","0","239","0","638","183"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","355","1030","0","0","0","0","0","32","1","31","784","122","6","86"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","308","1059","0","0","0","0","0.05335892479536915","0","0","0","239","0","638","182"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","356","1035","0","0","0","0","0","31","1","30","783","122","6","93"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","309","1061","0","0","0","0","0.05335892479536915","0","0","0","238","0","639","184"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","357","1034","0","0","0","0","0","26","1","25","780","125","6","97"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","310","1059","0","0","0","0","0.05335892479536915","0","0","0","237","0","643","179"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","358","1036","0","0","0","0","0","25","1","24","779","126","6","100"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","311","1066","0","0","0","0","0.05335892479536915","0","0","0","235","0","641","190"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","359","1032","0","0","0","0","0","24","1","23","777","126","6","99"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","312","1068","0","0","0","0","0.05335892479536915","0","0","0","235","0","641","192"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","360","1041","0","0","0","0","0","19","0","19","780","124","6","112"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","361","1042","0","0","0","0","0","19","0","19","779","126","6","112"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","313","1072","0","0","0","0","0.05335892479536915","0","0","0","235","0","645","192"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","362","1038","0","0","0","0","0","20","0","20","779","125","6","108"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","314","1077","0","0","0","0","0.05335892479536915","0","0","0","235","0","645","197"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","363","1036","0","0","0","0","0","21","0","21","777","126","6","106"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","315","1076","0","0","0","0","0.05335892479536915","0","0","0","235","0","644","197"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","364","1035","0","0","0","0","0","15","0","15","777","127","6","110"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","316","1075","0","0","0","0","0.05335892479536915","0","0","0","235","0","648","192"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","365","1039","0","0","0","0","0","16","0","16","775","128","6","114"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","317","1074","0","0","0","0","0.05335892479536915","0","0","0","235","0","648","191"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","366","1036","0","0","0","0","0","16","0","16","775","128","6","111"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","318","1070","0","0","0","0","0.05335892479536915","0","0","0","233","0","644","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","367","1039","0","0","0","0","0","17","0","17","776","128","6","112"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","319","1070","0","0","0","0","0.05335892479536915","0","0","0","233","0","644","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","368","1035","0","0","0","0","0","15","0","15","777","126","6","111"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","320","1070","0","0","0","0","0.05335892479536915","0","0","0","233","0","644","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","369","1042","0","0","0","0","0","14","0","14","773","127","6","122"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","370","1037","0","0","0","0","0","11","0","11","772","127","6","121"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","321","1069","0","0","0","0","0.05335892479536915","0","0","0","233","0","643","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","371","1036","0","0","0","0","0","9","0","9","775","125","6","121"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","322","1068","0","0","0","0","0.05335892479536915","0","0","0","232","0","643","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","372","1038","0","0","0","0","0","10","0","10","774","124","6","124"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","323","1067","0","0","0","0","0.05335892479536915","0","0","0","232","0","641","194"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","373","1040","0","0","0","0","0","8","0","8","773","122","6","131"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","324","1066","0","0","0","0","0.05335892479536915","0","0","0","230","0","644","192"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","374","1044","0","0","0","0","0","7","0","7","772","123","6","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","325","1066","0","0","0","0","0.05335892479536915","0","0","0","229","0","644","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","375","1046","0","0","0","0","0","7","0","7","772","121","6","140"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","326","1065","0","0","0","0","0.05335892479536915","0","0","0","229","0","643","193"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","376","1045","0","0","0","0","0","5","0","5","774","120","6","140"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","327","1064","0","0","0","0","0.05335892479536915","0","0","0","229","0","643","192"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","377","1049","0","0","0","0","0","4","0","4","773","120","6","146"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","328","1064","0","0","0","0","0.05335892479536915","0","0","0","229","0","646","189"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","378","1048","0","0","0","0","0","6","0","6","771","120","6","145"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","329","1063","0","0","0","0","0.05335892479536915","0","0","0","227","0","647","189"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","379","1050","0","0","0","0","0","7","0","7","772","118","6","147"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","330","1065","0","0","0","0","0.05335892479536915","0","0","0","227","0","649","189"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","380","1047","0","0","0","0","0","5","0","5","771","117","6","148"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","381","1044","0","0","0","0","0","5","0","5","768","117","6","148"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","331","1064","0","0","0","0","0.05335892479536915","0","0","0","226","0","647","191"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","382","1045","0","0","0","0","0","5","0","5","769","116","6","149"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","332","1063","0","0","0","0","0.05335892479536915","0","0","0","225","0","650","188"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","383","1044","0","0","0","0","0","3","0","3","768","117","6","150"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","333","1065","0","0","0","0","0.05335892479536915","0","0","0","225","0","654","186"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","384","1046","0","0","0","0","0","4","0","4","771","114","6","151"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","334","1069","0","0","0","0","0.05335892479536915","0","0","0","225","0","653","191"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","385","1045","0","0","0","0","0","5","0","5","771","112","6","151"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","335","1067","0","0","0","0","0.05335892479536915","0","0","0","225","0","651","191"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","386","1043","0","0","0","0","0","4","0","4","769","112","6","152"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","336","1064","0","0","0","0","0.05335892479536915","0","0","0","225","0","651","188"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","387","1041","0","0","0","0","0","6","0","6","771","108","6","150"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","337","1064","0","0","0","0","0.05335892479536915","0","0","0","225","0","652","187"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","388","1041","0","0","0","0","0","4","0","4","772","108","6","151"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","338","1063","0","0","0","0","0.05335892479536915","0","0","0","225","0","654","184"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","389","1046","0","0","0","0","0","5","0","5","771","108","6","156"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","339","1066","0","0","0","0","0.05335892479536915","0","0","0","225","0","654","187"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","390","1050","0","0","0","0","0","4","0","4","770","107","7","162"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","340","1065","0","0","0","0","0.05335892479536915","0","0","0","225","0","657","183"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","391","1050","0","0","0","0","0","5","0","5","768","105","10","162"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","341","1061","0","0","0","0","0.05335892479536915","0","0","0","224","0","657","180"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","392","1048","0","0","0","0","0","6","1","5","766","105","12","159"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","342","1065","0","0","0","0","0.05335892479536915","0","0","0","223","0","658","184"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","393","1046","0","0","0","0","0","5","1","4","766","104","12","159"
